Nome,Endereço,Latitude,Longitude,Avaliação,Total de Avaliações,Telefone,Website,Categorias,Place ID,Link Google Maps,Horário de Funcionamento
Interação Digital,"R. Prof. Mario Pôrto, 218 - Lídice, Uberlândia - MG, 38400-138, Brasil",-18.92468,-48.2762262,3.0,6.0,(34) 3016-0469,http://interacaodigital.com.br/,"point_of_interest, establishment",ChIJq3O-WvVPpJQRcA9yHyQD6sU,https://maps.google.com/?cid=14261214623703371632,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
"DC Digital - Fachadas Uberlândia, Empresas, Letreiros, Luminosos, Fachada em ACM, Fachada em 3D, Lona Impressão Digital","R. Francisco Antônio de Oliveira, 1831 - Santa Mônica, Uberlândia - MG, 38408-258, Brasil",-18.9305762,-48.23649229999999,5.0,6.0,(34) 99990-7920,https://www.facebook.com/dcdigitalfachadasacm,"store, point_of_interest, establishment",ChIJi8ypRABFpJQRaaOu3PAq97M,https://maps.google.com/?cid=12967880866019582825,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Digital Marketing Local | Agência Google | Tour Virtual 360 | Drone | SEO Local,"Av. João Naves de Ávila - Tibery, Uberlândia - MG, 38408-902, Brasil",-18.9113645,-48.26178179999999,5.0,26.0,(34) 98409-3795,https://digitalmktlocal.com.br/,"point_of_interest, establishment",ChIJbynz6zlFpJQRDUgyTbaMKDY,https://maps.google.com/?cid=3902523791723612173,segunda-feira: Atendimento 24 horas | terça-feira: Atendimento 24 horas | quarta-feira: Atendimento 24 horas | quinta-feira: Atendimento 24 horas | sexta-feira: Atendimento 24 horas | sábado: Atendimento 24 horas | domingo: Fechado
Agência de Marketing Digital Era Digital SOS Empresarial em Uberlândia | Elisangela Gomes,"R. João Rodrigues de Castro, 105 - Jardim Patricia, Uberlândia - MG, 38414-122, Brasil",-18.9100958,-48.32820659999999,5.0,43.0,(34) 99990-9634,https://sites.google.com/view/50off-instagram,"point_of_interest, establishment",ChIJz2MM6gtDpJQRNzZOKM2JilA,https://maps.google.com/?cid=5803602584057820727,segunda-feira: 08:00 – 19:00 | terça-feira: 08:00 – 19:00 | quarta-feira: 08:00 – 19:00 | quinta-feira: 08:00 – 19:00 | sexta-feira: 08:00 – 19:00 | sábado: 09:00 – 18:00 | domingo: Fechado
"Pixel Impressão Digital em lonas, adesivos, citrus, banners, faixas, em Uberlândia MG","R. Indianópolis, 2142 - Osvaldo Rezende, Uberlândia - MG, 38400-474, Brasil",-18.9091183,-48.2971059,4.8,93.0,(34) 3215-1582,https://www.facebook.com/pages/PIXEL-Comunica%C3%A7%C3%A3o-Visual/503893739668840?fref=ts,"point_of_interest, establishment",ChIJ00a5dCBFpJQRBcaXOq5giwg,https://maps.google.com/?cid=615692075489805829,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: Fechado | domingo: Fechado
Inovação Serviços Industriais,"Av. Sabinadas, 420-480 - Nossa Sra. das Graças, Uberlândia - MG, 38402-304, Brasil",-18.8775151,-48.2740854,4.7,3.0,,,"point_of_interest, establishment",ChIJw-uSNHlGpJQRwrwEykJwN0M,https://maps.google.com/?cid=4843463356419718338,
Rotas Inovação - Recursos e soluções para inovar,"R. Geraldo Morais, 74 - Cazeca, Uberlândia - MG, 38400-020, Brasil",-18.9153821,-48.2658779,5.0,2.0,(34) 99941-0039,,"accounting, finance, point_of_interest, establishment",ChIJoRKOC59FpJQR9Sxb57ECcXA,https://maps.google.com/?cid=8102260167730212085,segunda-feira: 08:00 – 19:00 | terça-feira: 08:00 – 19:00 | quarta-feira: 08:00 – 19:00 | quinta-feira: 08:00 – 19:00 | sexta-feira: 08:00 – 19:00 | sábado: Fechado | domingo: Fechado
Inovação Aviamentos,"Av. Sacramento, 1025 - Martins, Uberlândia - MG, 38400-466, Brasil",-18.908424,-48.2845842,4.2,10.0,(34) 3087-8281,,"meal_delivery, store, food, point_of_interest, establishment",ChIJX_YcJE9EpJQR1y-RGKvCFvw,https://maps.google.com/?cid=18164920187152838615,segunda-feira: 08:00 – 17:30 | terça-feira: 08:00 – 17:30 | quarta-feira: 08:00 – 17:30 | quinta-feira: 08:00 – 17:30 | sexta-feira: 08:00 – 17:30 | sábado: 08:30 – 12:30 | domingo: Fechado
Brain - Centro de Inovação em Negócios Digitais,"Av. Maria Silva Garcia, 385 - 3º andar - Granja Marileusa, Uberlândia - MG, 38406-634, Brasil",-18.879801,-48.246384,4.9,15.0,(11) 3185-0800,http://www.inovacaobrain.com.br/,"university, point_of_interest, establishment",ChIJo6OClq1FpJQRCOgCD86aZLw,https://maps.google.com/?cid=13575145386607306760,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: Fechado | domingo: Fechado
AsenhorinhA Serviços Logisticos Inteligência-Inovação-Movimento,"Av. Seme Simão, 2100 - Jardim Veneza, Uberlândia - MG, 38410-327, Brasil",-18.954385,-48.2488587,5.0,5.0,(34) 99262-8445,,"point_of_interest, establishment",ChIJP5-PCa1apJQRgPOMFsJ0HgA,https://maps.google.com/?cid=8572626252133248,
Spacetrack – Inovação em Rastreamento para Controle e Gestão de Frotas,"R. Rafael Rinaldi, 602 - Sala 01 - Daniel Fonseca, Uberlândia - MG, 38400-328, Brasil",-18.9153957,-48.2891462,5.0,11.0,(34) 3219-8055,http://www.spacetrack.com.br/,"point_of_interest, establishment",ChIJc0DrS1xEpJQRH6UM1lSZavw,https://maps.google.com/?cid=18188518634736624927,segunda-feira: Atendimento 24 horas | terça-feira: Atendimento 24 horas | quarta-feira: Atendimento 24 horas | quinta-feira: Atendimento 24 horas | sexta-feira: Atendimento 24 horas | sábado: Atendimento 24 horas | domingo: Atendimento 24 horas
LSF Construção & Inovação - Serviços com Gesso em Araguari,"R. K, 361 - Goiás (Parte Alta), Araguari - MG, 38442-226, Brasil",-18.638322,-48.2179296,5.0,23.0,(34) 99238-9560,https://linktr.ee/lsfconstrucaoeinovacao,"general_contractor, store, point_of_interest, establishment",ChIJ2R928IYlhkURO2XTWy8V-Kc,https://maps.google.com/?cid=12103447291706434875,"segunda-feira: 07:00 – 11:00, 13:00 – 17:30 | terça-feira: 07:00 – 11:00, 13:00 – 17:30 | quarta-feira: 07:00 – 11:00, 13:00 – 17:30 | quinta-feira: 07:00 – 11:00, 13:00 – 17:30 | sexta-feira: 07:00 – 11:00, 13:00 – 17:30 | sábado: 07:00 – 11:00 | domingo: Fechado"
"i9 VetiAgro - Produtividade, Sustentabilidade e Inovação","R. Edwards Manuel da Silva, 295 - Distrito Industrial, Uberlândia - MG, 38402, Brasil",-18.8522008,-48.2958641,5.0,11.0,(34) 99981-6542,,"point_of_interest, establishment",ChIJoc00XhpHpJQRz1I9Ow9wnLU,https://maps.google.com/?cid=13086457827952513743,segunda-feira: 08:00 – 17:00 | terça-feira: 08:00 – 17:00 | quarta-feira: 08:00 – 17:00 | quinta-feira: 08:00 – 17:00 | sexta-feira: 08:00 – 17:00 | sábado: Fechado | domingo: Fechado
Sister Tecnologia e inovação,"R. Francisco Vicente Ferreira, 126 - Santa Mônica, Uberlândia - MG, 38408-102, Brasil",-18.9210441,-48.260874,5.0,1.0,(34) 99637-1730,http://www.sister.app.br/,"point_of_interest, establishment",ChIJPZfnVEZFpJQRmx7CCT3Ehew,https://maps.google.com/?cid=17043244131289276059,segunda-feira: 09:00 – 17:00 | terça-feira: 09:00 – 17:00 | quarta-feira: 09:00 – 17:00 | quinta-feira: 09:00 – 17:00 | sexta-feira: 09:00 – 17:00 | sábado: Fechado | domingo: Fechado
Cetro Sustentabilidade e Inovação,"R. Mário Quintana, 322 - Novo Mundo, Uberlândia - MG, 38409-138, Brasil",-18.93311,-48.20410529999999,,,,,"point_of_interest, establishment",ChIJz01rFgZPpJQRaieNSoDAMWo,https://maps.google.com/?cid=7652108899118294890,segunda-feira: 08:00 – 17:00 | terça-feira: 08:00 – 17:00 | quarta-feira: 08:00 – 17:00 | quinta-feira: 08:00 – 17:00 | sexta-feira: 08:00 – 17:00 | sábado: Fechado | domingo: Fechado
Grêmio Estudantil EESP,"Av. Ortízio Borges, 1284 - Santa Mônica, Uberlândia - MG, 38408-263, Brasil",-18.9153903,-48.2464931,5.0,3.0,(34) 99739-7863,https://www.instagram.com/reel/DFGw2KlPbCz/?igsh=MXRhcDJqc3pvbnM1bQ==,"point_of_interest, establishment",ChIJn__9Mm5FpJQRo6T4IBqXYjw,https://maps.google.com/?cid=4351206328471430307,segunda-feira: 07:00 – 22:00 | terça-feira: 07:00 – 22:00 | quarta-feira: 07:00 – 22:00 | quinta-feira: 07:00 – 22:00 | sexta-feira: 07:00 – 22:00 | sábado: Fechado | domingo: Fechado
Algar Tecnologia e Consultoria SA,"R. Janaúba, 145 - Jaraguá, Uberlândia - MG, 38413-102, Brasil",-18.9208902,-48.3089802,4.5,28.0,,,"point_of_interest, establishment",ChIJd6IqzXpEpJQR1ZiNJ8AxAnw,https://maps.google.com/?cid=8935759312023558357,
TSMIT Tecnologia & Inovação,"Av. dos Vinhedos, 71 - 7º andar, sala 702 - Jardim Sul, Uberlândia - MG, 38411-848, Brasil",-18.9523777,-48.2716483,5.0,4.0,(34) 2512-0675,http://tsmit.com.br/,"point_of_interest, establishment",ChIJpeq3m29FpJQRwnXvJA8_TAo,https://maps.google.com/?cid=742037372886021570,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Inova Logística Integrada,"Av. José Andraus Gassani, 6.000 - Distrito Industrial, Uberlândia - MG, 38402-324, Brasil",-18.8798742,-48.3093535,4.4,8.0,(34) 3218-5595,http://www.inovalogisticaintegrada.com.br/,"point_of_interest, establishment",ChIJYUItOERHpJQRZmuu0-8EPk8,https://maps.google.com/?cid=5710006805647485798,segunda-feira: 07:30 – 17:15 | terça-feira: 07:30 – 17:15 | quarta-feira: 07:30 – 17:15 | quinta-feira: 07:30 – 17:15 | sexta-feira: 07:30 – 17:15 | sábado: 07:30 – 12:00 | domingo: Fechado
Fox Inovações | Boutique de Acabamentos em Uberlândia,"Av. Iraque, 521 - Jardim botânico, Uberlândia - MG, 38410-663, Brasil",-18.9518459,-48.24853539999999,4.3,32.0,(34) 99922-9733,https://sites.google.com/view/fox-inovacoes/fox-inova%C3%A7%C3%B5es,"point_of_interest, establishment",ChIJF3X-H7NapJQRw5OQe_O-iwg,https://maps.google.com/?cid=615795727025607619,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 16:30 | sábado: 09:00 – 12:00 | domingo: Fechado
Tuttipe,"R. da Secretária, 534 - Planalto, Uberlândia - MG, 38413-150, Brasil",-18.9333502,-48.3164986,3.3,16.0,(34) 99646-2313,,"shoe_store, store, point_of_interest, establishment",ChIJ__-iqYFEpJQR87oIfjxoRuA,https://maps.google.com/?cid=16160718921887431411,
Grupo Jr Construção E Inovação,"R. Quinca Mariano, 832 - Rosário, Araguari - MG, 38440-020, Brasil",-18.6413073,-48.1891488,,,,,"point_of_interest, establishment",ChIJqWFi8MUxpJQRYn154RPl7Nk,https://maps.google.com/?cid=15703177874284051810,
CogNative,"Praça Dr. Duarte, 10 - 1º Andar - Centro, Uberlândia - MG, 38400-156, Brasil",-18.9241079,-48.2823099,5.0,27.0,(34) 99767-0309,https://www.cognative.com.br/,"point_of_interest, establishment",ChIJJ4Bf5s9FpJQR4ASCkLCb-Vo,https://maps.google.com/?cid=6555441915255456992,segunda-feira: 07:00 – 18:00 | terça-feira: 07:00 – 18:00 | quarta-feira: 07:00 – 18:00 | quinta-feira: 07:00 – 18:00 | sexta-feira: 07:00 – 18:00 | sábado: Fechado | domingo: Fechado
Prosegur Brasil S/A-Transportadora de Val e Segurança,"Av. Monsenhor Eduardo, 55 - Bom Jesus, Uberlândia - MG, 38400-748, Brasil",-18.9091134,-48.2754279,4.5,23.0,(34) 3214-2722,,"point_of_interest, establishment",ChIJp9Z6crJFpJQRWHLgjwISY4s,https://maps.google.com/?cid=10043891396179423832,
Sebraelab,"Av. João Naves de Ávila, 2627 Segundo Piso - Santa Mônica, Uberlândia - MG, 38408-144, Brasil",-18.9223154,-48.26236859999999,4.9,8.0,(34) 3237-2270,https://www.sebraelab.sebrae.com.br/#!/home,"point_of_interest, establishment",ChIJG_XpvhFFpJQReinOpzS4P6Q,https://maps.google.com/?cid=11835380882046069114,segunda-feira: 09:00 – 17:00 | terça-feira: 09:00 – 17:00 | quarta-feira: 09:00 – 17:00 | quinta-feira: 09:00 – 17:00 | sexta-feira: 09:00 – 17:00 | sábado: Fechado | domingo: Fechado
HubTech Tecnologia e Inovação,"R. Duque de Caxias, 450 - sala 803 - Centro, Uberlândia - MG, 38400-901, Brasil",-18.9206776,-48.2773472,,,(34) 99913-3535,,"point_of_interest, establishment",ChIJa2N5oIRFpJQR39OkjQH1tEY,https://maps.google.com/?cid=5094966465483035615,segunda-feira: 08:30 – 18:00 | terça-feira: 08:30 – 18:00 | quarta-feira: 08:30 – 18:00 | quinta-feira: 08:30 – 18:00 | sexta-feira: 08:30 – 18:00 | sábado: Fechado | domingo: Fechado
Soluções Portas em ACM,"Av. Santos Réis, 1093 - Morumbi, Uberlândia - MG, 38407-138, Brasil",-18.9178683,-48.1953981,5.0,1.0,(34) 99838-7065,,"point_of_interest, establishment",ChIJddf4DQJPpJQRSIBamthUGKA,https://maps.google.com/?cid=11536063734788816968,segunda-feira: 09:00 – 17:00 | terça-feira: 09:00 – 17:00 | quarta-feira: 09:00 – 17:00 | quinta-feira: 09:00 – 17:00 | sexta-feira: 09:00 – 17:00 | sábado: Fechado | domingo: Fechado
Tomas Arq Construção Ltda,"R. José Humberto Alves, 60 - Patrimônio, Uberlândia - MG, 38411-030, Brasil",-18.9370865,-48.2835107,5.0,10.0,(34) 98825-7054,https://instagram.com/mayratomas?igshid=ZDdkNTZiNTM=,"point_of_interest, establishment",ChIJ3cr94-JFpJQRinUWzNaensQ,https://maps.google.com/?cid=14167936123138373002,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 12:00 | domingo: Fechado
Happy Uberlândia | Escola de habilidades - O novo jeito de aprender,"Tv. Centralina, 13 - Martins, Uberlândia - MG, 38400-382, Brasil",-18.9207018,-48.2869397,5.0,9.0,(34) 3211-2384,http://www.happy.com.br/,"school, point_of_interest, establishment",ChIJQ3XG7ABFpJQR0eohehUknCI,https://maps.google.com/?cid=2493907968318368465,segunda-feira: 09:00 – 20:00 | terça-feira: 09:00 – 18:00 | quarta-feira: 09:00 – 20:00 | quinta-feira: 09:00 – 18:00 | sexta-feira: 09:00 – 18:00 | sábado: 08:30 – 12:30 | domingo: Fechado
LAF Informática Ltda,"R. José Antônio Teodoro, 178 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-772, Brasil",-18.909758,-48.264647,5.0,5.0,(34) 3236-1081,,"point_of_interest, establishment",ChIJ_zt1AahFpJQRqg0d3Qh0Yss,https://maps.google.com/?cid=14655403718835244458,"segunda-feira: 08:00 – 12:00, 13:30 – 18:00 | terça-feira: 08:00 – 12:00, 13:30 – 18:00 | quarta-feira: 08:00 – 12:00, 13:30 – 18:00 | quinta-feira: 08:00 – 12:00, 13:30 – 18:00 | sexta-feira: Fechado | sábado: Fechado | domingo: Fechado"
CNI - CENTRO NACIONAL DE INFORMATICA,"Av. Afonso Pena, 15 - Sobreloja - Centro, Uberlândia - MG, 38400-128, Brasil",-18.9226931,-48.28094,4.9,1231.0,(34) 3214-2088,https://wa.me/message/UTKOYHP3F6XCE1,"point_of_interest, establishment",ChIJJ5UDuv9EpJQRDzHYX9oqfpw,https://maps.google.com/?cid=11276497634381541647,segunda-feira: 08:00 – 19:30 | terça-feira: 08:00 – 19:30 | quarta-feira: 08:00 – 19:30 | quinta-feira: 08:00 – 19:30 | sexta-feira: 08:00 – 19:30 | sábado: 08:00 – 18:00 | domingo: Fechado
Faculdade Anhanguera - Uberlândia,"Av. dos Vinhedos, 1200 - Morada da Colina, Uberlândia - MG, 38411-159, Brasil",-18.9468936,-48.2807214,3.1,787.0,(34) 99648-8819,https://anhanguera.com/,"university, point_of_interest, establishment",ChIJKb7UrNlEpJQRhtzZaQxBF1E,https://maps.google.com/?cid=5843210563107806342,segunda-feira: 08:00 – 22:00 | terça-feira: 08:00 – 22:00 | quarta-feira: 08:00 – 22:00 | quinta-feira: 08:00 – 22:00 | sexta-feira: 08:00 – 22:00 | sábado: 09:00 – 13:00 | domingo: Fechado
Studio Arcade | Renderização | Arquitetura | Interiores | Reformas | Restauros,"Av. Cesário Alvim, 818 - Sala 1202 - Centro, Uberlândia - MG, 38400-098, Brasil",-18.9167432,-48.27251020000001,5.0,5.0,(34) 99679-1953,,"point_of_interest, establishment",ChIJO55E_rpFpJQRgtKESBP2kfk,https://maps.google.com/?cid=17983425349748576898,segunda-feira: 08:00 – 20:00 | terça-feira: 08:00 – 20:00 | quarta-feira: 08:00 – 20:00 | quinta-feira: 08:00 – 20:00 | sexta-feira: 08:00 – 20:00 | sábado: 08:00 – 12:00 | domingo: Fechado
Autentica Núcleo de Tricologia e Ensino,"Av. Nicomedes Alves dos Santos, 153 - Lídice, Uberlândia - MG, 38400-170, Brasil",-18.9251558,-48.2805137,4.7,24.0,(34) 99258-0044,,"point_of_interest, establishment",ChIJTxWVq45FpJQRpax6dm2Px6A,https://maps.google.com/?cid=11585386266735848613,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Vox2you - Uberlândia - João Naves,"Av. João Naves de Ávila, 745 - Loja 05 - Nossa Sra. Aparecida, Uberlândia - MG, 38400-600, Brasil",-18.9130883,-48.2671557,5.0,246.0,(34) 3225-7000,https://uberlandiajoaonaves.vox2you.com.br/,"point_of_interest, establishment",ChIJ2_GS4_dFpJQR2hDSsXFuIYo,https://maps.google.com/?cid=9953358086059200730,segunda-feira: 09:00 – 22:00 | terça-feira: 09:00 – 22:00 | quarta-feira: 09:00 – 22:00 | quinta-feira: 09:00 – 22:00 | sexta-feira: 09:00 – 18:00 | sábado: 09:00 – 13:00 | domingo: Fechado
Corteva Agriscience,"Rod. AMG 900-1105, km 06 Zona Rural, Indianópolis - MG, 38490-000, Brasil",-18.9569491,-47.859734,4.8,54.0,(34) 3245-2200,http://www.corteva.com/,"point_of_interest, establishment",ChIJIUNL0ZunpZQRndfGiMQ9zI4,https://maps.google.com/?cid=10289667162952357789,segunda-feira: 08:00 – 17:00 | terça-feira: 08:00 – 17:00 | quarta-feira: 08:00 – 17:00 | quinta-feira: 08:00 – 17:00 | sexta-feira: 08:00 – 17:00 | sábado: Fechado | domingo: Fechado
INOVA MATERIAIS PARA CONSTRUCAO LTDA,"Av. Iraque, 501 - Laranjeiras, Uberlândia - MG, 38410-521, Brasil",-18.9518765,-48.2485665,5.0,4.0,(34) 3216-8666,,"point_of_interest, establishment",ChIJ_RB4aAhbpJQR4CpS1BHXbGg,https://maps.google.com/?cid=7524625549005826784,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: 08:00 – 13:00 | domingo: 08:00 – 12:00
Improcard,"Av. Segismundo Pereira, 2363 - Santa Mônica, Uberlândia - MG, 38408-170, Brasil",-18.9214777,-48.2364901,4.6,90.0,(34) 3229-7600,http://www.improcard.com.br/,"point_of_interest, establishment",ChIJG1MPn2JFpJQR8elDNopWnrM,https://maps.google.com/?cid=12942877530725280241,"segunda-feira: 08:00 – 11:30, 13:00 – 18:00 | terça-feira: 08:00 – 11:30, 13:00 – 18:00 | quarta-feira: 08:00 – 11:30, 13:00 – 18:00 | quinta-feira: 08:00 – 11:30, 13:00 – 18:00 | sexta-feira: 08:00 – 11:30, 13:00 – 18:00 | sábado: Fechado | domingo: Fechado"
Laprosolda - Centro para Pesquisa e Desenvolvimento de Processos de Soldagem e Manufatura Aditiva,"Bloco 5H - Campus Santa Mônica - Bloco 1O - Campus Santa Mônica - Progresso, Uberlândia - MG, 38408-206, Brasil",-18.9199068,-48.26042529999999,4.8,23.0,(34) 3239-4380,https://www.facebook.com/LAPROSOLDA/,"point_of_interest, establishment",ChIJAQCQZwtFpJQR-NIE2lAP3a0,https://maps.google.com/?cid=12528186578344137464,segunda-feira: 08:00 – 17:30 | terça-feira: 08:00 – 17:30 | quarta-feira: 08:00 – 17:30 | quinta-feira: 08:00 – 17:30 | sexta-feira: 08:00 – 17:30 | sábado: Fechado | domingo: Fechado
Tecnoirrigações Irrigação e Fertilizantes,"R. Osmar Sáles Monteiro, 904 - Pres. Roosevelt, Uberlândia - MG, 38401-036, Brasil",-18.9036375,-48.2951391,5.0,8.0,(34) 98444-4029,,"food, point_of_interest, establishment",ChIJgWb_XXRFpJQR08AXqESyEqk,https://maps.google.com/?cid=12182995949938262227,segunda-feira: 07:00 – 18:00 | terça-feira: 07:00 – 18:00 | quarta-feira: 07:00 – 18:00 | quinta-feira: 07:00 – 18:00 | sexta-feira: 07:00 – 18:00 | sábado: 07:00 – 12:00 | domingo: Fechado
Empresa Gontijo de Transportes,"Praça da Bíblia, s/n - Higino Guerra, Uberlândia - MG, 38400-476, Brasil",-18.9052534,-48.2850435,3.3,242.0,(34) 3236-0413,http://www.gontijo.com.br/,"moving_company, travel_agency, point_of_interest, establishment",ChIJMyKCbklEpJQR-fwbos34fKU,https://maps.google.com/?cid=11924679475441958137,segunda-feira: 07:30 – 22:30 | terça-feira: 07:30 – 22:30 | quarta-feira: 07:30 – 22:30 | quinta-feira: 07:30 – 22:30 | sexta-feira: 07:30 – 22:30 | sábado: 07:30 – 22:30 | domingo: 07:30 – 22:30
Criação de Sites Uberlândia | Loja Virtual,"R. Padre Pio, 1125 - Martins, Uberlândia - MG, 38400-386, Brasil",-18.9109513,-48.2919689,4.8,13.0,(34) 99631-9900,https://criacaodesitesuberlandia.com.br/,"point_of_interest, establishment",ChIJQwMFNkREpJQRFzJV9snwMvo,https://maps.google.com/?cid=18028737008529388055,segunda-feira: 07:00 – 22:00 | terça-feira: 07:00 – 22:00 | quarta-feira: 07:00 – 22:00 | quinta-feira: 07:00 – 22:00 | sexta-feira: 07:00 – 22:00 | sábado: 07:00 – 22:00 | domingo: Fechado
Floral Planejamento Ambiental e Engenharia,"R. Duque de Caxias, 450 - Sala 810 - Centro, Uberlândia - MG, 38400-901, Brasil",-18.9206776,-48.2773472,5.0,20.0,(34) 99647-0102,http://www.floralambiental.com.br/,"point_of_interest, establishment",ChIJuQRgI3ZFpJQRGgfz4_eSsF4,https://maps.google.com/?cid=6823115028845233946,segunda-feira: 08:00 – 18:00 | terça-feira: 08:00 – 18:00 | quarta-feira: 08:00 – 18:00 | quinta-feira: 08:00 – 18:00 | sexta-feira: 08:00 – 18:00 | sábado: Fechado | domingo: Fechado
Nexzon Engenharia | Energia Solar | Uberlândia - MG,"Av. Antônio Matias Montana, 205 - Sala 2 - Jardim Europa, Uberlândia - MG, 38414-628, Brasil",-18.9428415,-48.345878,5.0,34.0,(34) 99149-2558,http://www.nexzoneng.com.br/,"point_of_interest, establishment",ChIJH6ztDaJDpJQRiSehfCSFllU,https://maps.google.com/?cid=6167263131486726025,segunda-feira: 07:00 – 18:00 | terça-feira: 07:00 – 18:00 | quarta-feira: 07:00 – 18:00 | quinta-feira: 07:00 – 18:00 | sexta-feira: 07:00 – 18:00 | sábado: 08:00 – 13:00 | domingo: Fechado
ESAMC Uberlândia,"Av. Vasconcelos Costa, 270 - Martins, Uberlândia - MG, 38400-448, Brasil",-18.9127277,-48.2793539,4.2,831.0,(34) 3291-2800,http://www.esamcuberlandia.com.br/,"university, school, point_of_interest, establishment",ChIJA5rnMq1FpJQRzMRf0ddot20,https://maps.google.com/?cid=7905902947012166860,
TECHERS - Escola de Tecnologia,"R. Otília Souza Oliveira, 85 - Morada da Colina, Uberlândia - MG, 38411-006, Brasil",-18.9335454,-48.2768119,5.0,4.0,(34) 99806-9097,http://www.techers.com.br/,"university, school, point_of_interest, establishment",ChIJO_pdPTtFpJQRSKBVrzKVKUY,https://maps.google.com/?cid=5055736101622620232,
